age,job,marital,education,default,balance,housing,loan,contact,month,month_date,duration,campaign,poutcome,subscribed,subscribed_bin,balance_segment,segment,propension_score,score_decile,priorite
42,technician,married,,no,1559,no,no,cellular,apr,2025-04-01,368,1,,yes,1,Q3 — Solde moyen-haut,TIÈDE,0.8490083286700545,D8,PRIORITÉ 1 — Contacter en urgence
54,admin.,divorced,secondary,no,1693,no,no,cellular,apr,2025-04-01,1277,1,other,yes,1,Q3 — Solde moyen-haut,CHAUD,0.9252960186714754,D10,PRIORITÉ 1 — Contacter en urgence
42,technician,married,tertiary,no,757,no,no,cellular,apr,2025-04-01,354,1,success,yes,1,Q3 — Solde moyen-haut,CHAUD,0.9513694110920576,D10,PRIORITÉ 1 — Contacter en urgence
42,blue-collar,married,primary,no,201,yes,no,cellular,apr,2025-04-01,841,1,failure,yes,1,Q2 — Solde moyen-bas,TIÈDE,0.7196937058495129,D7,PRIORITÉ 1 — Contacter en urgence
44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,apr,2025-04-01,381,1,other,yes,1,Q3 — Solde moyen-haut,TIÈDE,0.6068438701298839,D6,PRIORITÉ 1 — Contacter en urgence
37,blue-collar,married,secondary,no,1330,no,no,cellular,apr,2025-04-01,390,1,,yes,1,Q3 — Solde moyen-haut,TIÈDE,0.7476215533320849,D7,PRIORITÉ 1 — Contacter en urgence
29,student,single,secondary,no,314,no,no,cellular,apr,2025-04-01,465,1,,yes,1,Q2 — Solde moyen-bas,CHAUD,0.8502939489839904,D8,PRIORITÉ 1 — Contacter en urgence
47,,married,,no,677,no,no,cellular,apr,2025-04-01,900,2,failure,yes,1,Q3 — Solde moyen-haut,TIÈDE,0.8922263711584514,D9,PRIORITÉ 1 — Contacter en urgence
24,management,single,tertiary,no,2845,no,no,cellular,apr,2025-04-01,779,2,,yes,1,Q4 — Solde élevé,CHAUD,0.9499183676133824,D10,PRIORITÉ 1 — Contacter en urgence
34,admin.,single,secondary,no,-32,no,yes,cellular,apr,2025-04-01,246,2,,yes,1,Q1 — Faible solde,TIÈDE,0.3236652528609824,D5,PRIORITÉ 3 — Nurturing
30,management,single,tertiary,no,398,no,no,cellular,apr,2025-04-01,554,1,success,yes,1,Q2 — Solde moyen-bas,CHAUD,0.9493674194638886,D10,PRIORITÉ 1 — Contacter en urgence
46,technician,married,secondary,no,0,no,no,cellular,apr,2025-04-01,200,1,other,yes,1,Q1 — Faible solde,TIÈDE,0.4697495128635783,D5,PRIORITÉ 2 — À qualifier
34,services,married,secondary,no,1337,no,no,cellular,apr,2025-04-01,442,1,,yes,1,Q3 — Solde moyen-haut,TIÈDE,0.8224435150059066,D8,PRIORITÉ 1 — Contacter en urgence
59,retired,married,secondary,no,493,no,no,cellular,apr,2025-04-01,237,1,,yes,1,Q2 — Solde moyen-bas,CHAUD,0.6524256034601381,D6,PRIORITÉ 1 — Contacter en urgence
35,management,single,tertiary,no,1750,yes,no,cellular,apr,2025-04-01,687,1,success,yes,1,Q4 — Solde élevé,CHAUD,0.932152560056582,D10,PRIORITÉ 1 — Contacter en urgence
33,technician,married,tertiary,no,4401,no,no,cellular,apr,2025-04-01,439,1,,yes,1,Q4 — Solde élevé,TIÈDE,0.8720488896952874,D9,PRIORITÉ 1 — Contacter en urgence
35,management,married,tertiary,no,193,yes,no,cellular,apr,2025-04-01,565,1,failure,yes,1,Q2 — Solde moyen-bas,TIÈDE,0.7190783925883449,D7,PRIORITÉ 1 — Contacter en urgence
37,management,married,tertiary,no,5106,no,no,cellular,apr,2025-04-01,244,1,,yes,1,Q4 — Solde élevé,CHAUD,0.8219353032676607,D8,PRIORITÉ 1 — Contacter en urgence
35,admin.,single,tertiary,no,994,no,no,cellular,apr,2025-04-01,400,1,failure,yes,1,Q3 — Solde moyen-haut,CHAUD,0.8610891792167793,D8,PRIORITÉ 1 — Contacter en urgence
38,technician,single,tertiary,no,1101,no,no,cellular,apr,2025-04-01,800,1,,yes,1,Q3 — Solde moyen-haut,TIÈDE,0.9325298163870522,D10,PRIORITÉ 1 — Contacter en urgence
33,blue-collar,single,,no,129,yes,yes,cellular,apr,2025-04-01,482,1,failure,yes,1,Q2 — Solde moyen-bas,FROID,0.6106279574520213,D6,PRIORITÉ 1 — Contacter en urgence
42,management,married,tertiary,no,6060,yes,no,cellular,apr,2025-04-01,316,1,failure,yes,1,Q4 — Solde élevé,CHAUD,0.5213161349790751,D6,PRIORITÉ 2 — À qualifier
33,management,married,tertiary,no,55,no,no,cellular,apr,2025-04-01,526,2,failure,yes,1,Q1 — Faible solde,CHAUD,0.8461981156876306,D8,PRIORITÉ 1 — Contacter en urgence
53,management,married,tertiary,no,1624,no,no,cellular,apr,2025-04-01,284,3,success,yes,1,Q3 — Solde moyen-haut,CHAUD,0.9545761477898052,D10,PRIORITÉ 1 — Contacter en urgence
53,services,married,secondary,no,341,no,no,cellular,apr,2025-04-01,423,2,,yes,1,Q2 — Solde moyen-bas,TIÈDE,0.7365800207997079,D7,PRIORITÉ 1 — Contacter en urgence
31,management,single,tertiary,no,2016,no,no,cellular,apr,2025-04-01,209,1,,yes,1,Q4 — Solde élevé,CHAUD,0.8090422288889798,D8,PRIORITÉ 1 — Contacter en urgence
26,admin.,single,secondary,no,255,no,no,cellular,apr,2025-04-01,457,1,success,yes,1,Q2 — Solde moyen-bas,CHAUD,0.9544470531754412,D10,PRIORITÉ 1 — Contacter en urgence
30,technician,single,secondary,no,4684,yes,no,cellular,apr,2025-04-01,268,3,,yes,1,Q4 — Solde élevé,TIÈDE,0.3858239017993345,D5,PRIORITÉ 2 — À qualifier
24,admin.,single,secondary,no,1052,no,no,cellular,apr,2025-04-01,354,1,,yes,1,Q3 — Solde moyen-haut,CHAUD,0.8698220526221877,D9,PRIORITÉ 1 — Contacter en urgence
28,management,single,tertiary,no,1808,no,no,cellular,apr,2025-04-01,309,1,,yes,1,Q4 — Solde élevé,CHAUD,0.8525799250252257,D8,PRIORITÉ 1 — Contacter en urgence
26,unemployed,single,tertiary,no,3511,no,no,cellular,apr,2025-04-01,439,2,,yes,1,Q4 — Solde élevé,TIÈDE,0.8812679916876403,D9,PRIORITÉ 1 — Contacter en urgence
35,technician,married,secondary,no,518,yes,no,cellular,apr,2025-04-01,616,1,,yes,1,Q2 — Solde moyen-bas,TIÈDE,0.7071569152185069,D7,PRIORITÉ 1 — Contacter en urgence
28,technician,single,secondary,no,227,no,no,cellular,apr,2025-04-01,278,1,,yes,1,Q2 — Solde moyen-bas,TIÈDE,0.7556673151084051,D7,PRIORITÉ 1 — Contacter en urgence
30,admin.,single,secondary,no,270,no,no,cellular,apr,2025-04-01,437,1,success,yes,1,Q2 — Solde moyen-bas,CHAUD,0.9279795617443652,D10,PRIORITÉ 1 — Contacter en urgence
32,management,married,tertiary,no,4733,no,no,cellular,apr,2025-04-01,532,1,,yes,1,Q4 — Solde élevé,CHAUD,0.8912505889050831,D9,PRIORITÉ 1 — Contacter en urgence
52,self-employed,married,tertiary,no,6657,no,no,telephone,apr,2025-04-01,917,1,,yes,1,Q4 — Solde élevé,TIÈDE,0.9108177156179486,D9,PRIORITÉ 1 — Contacter en urgence
38,management,married,tertiary,no,613,no,no,cellular,apr,2025-04-01,242,1,success,yes,1,Q3 — Solde moyen-haut,CHAUD,0.9451938648166306,D10,PRIORITÉ 1 — Contacter en urgence
34,self-employed,single,tertiary,no,5462,no,no,cellular,apr,2025-04-01,430,1,,yes,1,Q4 — Solde élevé,TIÈDE,0.8689901721095092,D9,PRIORITÉ 1 — Contacter en urgence
29,technician,single,secondary,no,674,no,no,cellular,apr,2025-04-01,483,1,success,yes,1,Q3 — Solde moyen-haut,CHAUD,0.9529523683797404,D10,PRIORITÉ 1 — Contacter en urgence
30,management,single,tertiary,no,364,no,no,cellular,apr,2025-04-01,306,2,,yes,1,Q2 — Solde moyen-bas,CHAUD,0.7150836539590107,D7,PRIORITÉ 1 — Contacter en urgence
31,services,single,secondary,no,181,no,no,cellular,apr,2025-04-01,325,1,,yes,1,Q2 — Solde moyen-bas,TIÈDE,0.6104807873556094,D6,PRIORITÉ 1 — Contacter en urgence
24,student,single,primary,no,474,no,no,cellular,apr,2025-04-01,551,1,,yes,1,Q2 — Solde moyen-bas,CHAUD,0.9111955952116394,D9,PRIORITÉ 1 — Contacter en urgence
25,management,single,tertiary,no,219,no,no,cellular,apr,2025-04-01,458,1,,yes,1,Q2 — Solde moyen-bas,CHAUD,0.8997624300316119,D9,PRIORITÉ 1 — Contacter en urgence
47,management,single,tertiary,no,86,no,no,cellular,apr,2025-04-01,387,3,success,yes,1,Q1 — Faible solde,CHAUD,0.9089005499214944,D9,PRIORITÉ 1 — Contacter en urgence
33,student,single,,no,1170,no,no,cellular,apr,2025-04-01,352,1,,yes,1,Q3 — Solde moyen-haut,CHAUD,0.8190339563329998,D8,PRIORITÉ 1 — Contacter en urgence
34,admin.,single,tertiary,no,18,yes,yes,cellular,apr,2025-04-01,359,1,,yes,1,Q1 — Faible solde,TIÈDE,0.3512467474739627,D5,PRIORITÉ 2 — À qualifier
36,technician,single,tertiary,no,197,no,no,cellular,apr,2025-04-01,260,1,,yes,1,Q2 — Solde moyen-bas,TIÈDE,0.7489648036574551,D7,PRIORITÉ 1 — Contacter en urgence
50,management,married,tertiary,no,938,no,no,cellular,apr,2025-04-01,780,1,,yes,1,Q3 — Solde moyen-haut,CHAUD,0.8992429176030604,D9,PRIORITÉ 1 — Contacter en urgence
34,management,single,tertiary,no,1228,no,no,cellular,apr,2025-04-01,580,2,success,yes,1,Q3 — Solde moyen-haut,CHAUD,0.9612753984540384,D10,PRIORITÉ 1 — Contacter en urgence
54,technician,divorced,secondary,no,2156,yes,no,cellular,apr,2025-04-01,258,1,success,yes,1,Q4 — Solde élevé,CHAUD,0.8919090945428798,D9,PRIORITÉ 1 — Contacter en urgence
47,technician,married,tertiary,no,2408,no,no,cellular,apr,2025-04-01,376,1,,yes,1,Q4 — Solde élevé,TIÈDE,0.8505008870000217,D8,PRIORITÉ 1 — Contacter en urgence
31,admin.,married,secondary,no,35,no,no,cellular,apr,2025-04-01,615,1,,yes,1,Q1 — Faible solde,CHAUD,0.7782252065275089,D7,PRIORITÉ 1 — Contacter en urgence
36,management,married,tertiary,no,393,yes,no,cellular,apr,2025-04-01,555,2,,yes,1,Q2 — Solde moyen-bas,TIÈDE,0.7398969879806329,D7,PRIORITÉ 1 — Contacter en urgence
35,services,married,,no,618,no,no,cellular,apr,2025-04-01,951,1,,yes,1,Q3 — Solde moyen-haut,TIÈDE,0.9176894168542546,D10,PRIORITÉ 1 — Contacter en urgence
25,student,single,secondary,no,1608,no,no,cellular,apr,2025-04-01,664,2,,yes,1,Q3 — Solde moyen-haut,CHAUD,0.9074121447416886,D9,PRIORITÉ 1 — Contacter en urgence
46,management,married,tertiary,no,699,no,no,cellular,apr,2025-04-01,970,1,failure,yes,1,Q3 — Solde moyen-haut,CHAUD,0.8902656715956799,D9,PRIORITÉ 1 — Contacter en urgence
49,entrepreneur,single,secondary,no,5802,no,no,cellular,apr,2025-04-01,618,2,,yes,1,Q4 — Solde élevé,TIÈDE,0.8295781792017258,D8,PRIORITÉ 1 — Contacter en urgence
47,blue-collar,married,primary,no,2749,yes,no,cellular,apr,2025-04-01,774,2,failure,yes,1,Q4 — Solde élevé,TIÈDE,0.7436918208445493,D7,PRIORITÉ 1 — Contacter en urgence
35,management,single,tertiary,no,1162,no,no,cellular,apr,2025-04-01,175,1,,yes,1,Q3 — Solde moyen-haut,CHAUD,0.7960604828064424,D7,PRIORITÉ 1 — Contacter en urgence
30,technician,married,secondary,no,776,no,no,cellular,apr,2025-04-01,861,2,,yes,1,Q3 — Solde moyen-haut,TIÈDE,0.8959323591596081,D9,PRIORITÉ 1 — Contacter en urgence
31,management,single,tertiary,no,1619,no,no,cellular,apr,2025-04-01,327,2,,yes,1,Q3 — Solde moyen-haut,CHAUD,0.7946847541850525,D7,PRIORITÉ 1 — Contacter en urgence
55,admin.,married,secondary,no,139,no,no,cellular,apr,2025-04-01,241,1,,yes,1,Q2 — Solde moyen-bas,CHAUD,0.6499320395395293,D6,PRIORITÉ 1 — Contacter en urgence
25,admin.,single,secondary,no,2816,no,no,cellular,apr,2025-04-01,327,1,,yes,1,Q4 — Solde élevé,CHAUD,0.8565127334079923,D8,PRIORITÉ 1 — Contacter en urgence
26,technician,single,secondary,no,507,no,no,cellular,apr,2025-04-01,380,1,,yes,1,Q2 — Solde moyen-bas,TIÈDE,0.8349280934721465,D8,PRIORITÉ 1 — Contacter en urgence
85,retired,married,primary,no,98,no,no,cellular,apr,2025-04-01,416,1,,yes,1,Q1 — Faible solde,CHAUD,0.8757455295915093,D9,PRIORITÉ 1 — Contacter en urgence
29,management,single,tertiary,no,2753,no,no,cellular,apr,2025-04-01,645,1,,yes,1,Q4 — Solde élevé,CHAUD,0.9213560378717494,D10,PRIORITÉ 1 — Contacter en urgence
39,management,married,tertiary,no,0,no,no,cellular,apr,2025-04-01,342,3,other,yes,1,Q1 — Faible solde,CHAUD,0.6330498280787558,D6,PRIORITÉ 1 — Contacter en urgence
33,blue-collar,single,secondary,no,498,no,no,cellular,apr,2025-04-01,301,1,,yes,1,Q2 — Solde moyen-bas,TIÈDE,0.595133851164111,D6,PRIORITÉ 2 — À qualifier
33,blue-collar,single,tertiary,no,700,no,no,cellular,apr,2025-04-01,169,1,success,yes,1,Q3 — Solde moyen-haut,CHAUD,0.9027312601192622,D9,PRIORITÉ 1 — Contacter en urgence
58,management,married,tertiary,no,4152,yes,no,cellular,apr,2025-04-01,750,2,other,yes,1,Q4 — Solde élevé,CHAUD,0.8179942170727603,D8,PRIORITÉ 1 — Contacter en urgence
61,retired,divorced,secondary,no,927,no,no,cellular,apr,2025-04-01,427,3,,yes,1,Q3 — Solde moyen-haut,CHAUD,0.8943094031165327,D9,PRIORITÉ 1 — Contacter en urgence
50,admin.,single,secondary,no,2252,no,no,cellular,apr,2025-04-01,652,2,,yes,1,Q4 — Solde élevé,CHAUD,0.8735707362978512,D9,PRIORITÉ 1 — Contacter en urgence
54,technician,married,secondary,no,0,no,no,telephone,apr,2025-04-01,766,3,success,yes,1,Q1 — Faible solde,CHAUD,0.901040536219204,D9,PRIORITÉ 1 — Contacter en urgence
33,technician,married,tertiary,no,0,no,no,cellular,apr,2025-04-01,227,2,,yes,1,Q1 — Faible solde,TIÈDE,0.610104718918992,D6,PRIORITÉ 1 — Contacter en urgence
36,admin.,single,secondary,no,728,no,no,cellular,apr,2025-04-01,230,1,,yes,1,Q3 — Solde moyen-haut,CHAUD,0.666875683802786,D6,PRIORITÉ 1 — Contacter en urgence
31,management,single,tertiary,no,354,no,no,cellular,apr,2025-04-01,502,1,success,yes,1,Q2 — Solde moyen-bas,CHAUD,0.9501675099769769,D10,PRIORITÉ 1 — Contacter en urgence
24,student,single,secondary,no,382,no,no,cellular,apr,2025-04-01,567,2,,yes,1,Q2 — Solde moyen-bas,CHAUD,0.8991563331151842,D9,PRIORITÉ 1 — Contacter en urgence
29,management,single,tertiary,no,36252,yes,no,cellular,apr,2025-04-01,501,1,,yes,1,Q4 — Solde élevé,CHAUD,0.8160300164009192,D8,PRIORITÉ 1 — Contacter en urgence
40,management,married,tertiary,no,158,no,no,telephone,apr,2025-04-01,712,2,,yes,1,Q2 — Solde moyen-bas,CHAUD,0.821670835759982,D8,PRIORITÉ 1 — Contacter en urgence
29,blue-collar,single,secondary,no,734,yes,yes,cellular,apr,2025-04-01,259,1,other,yes,1,Q3 — Solde moyen-haut,TIÈDE,0.2384052153716386,D4,PRIORITÉ 3 — Nurturing
30,admin.,single,tertiary,no,305,no,no,cellular,apr,2025-04-01,633,1,success,yes,1,Q2 — Solde moyen-bas,CHAUD,0.9572423817351372,D10,PRIORITÉ 1 — Contacter en urgence
45,blue-collar,married,secondary,no,10252,no,no,cellular,may,2025-05-01,675,2,,yes,1,Q4 — Solde élevé,TIÈDE,0.8969373937471963,D9,PRIORITÉ 1 — Contacter en urgence
37,management,single,tertiary,no,3141,no,no,cellular,may,2025-05-01,384,2,,yes,1,Q4 — Solde élevé,CHAUD,0.7856247631511117,D7,PRIORITÉ 1 — Contacter en urgence
28,unemployed,single,primary,no,236,no,no,cellular,may,2025-05-01,193,1,failure,yes,1,Q2 — Solde moyen-bas,TIÈDE,0.5860680062777044,D6,PRIORITÉ 2 — À qualifier
33,management,single,tertiary,no,5437,no,no,cellular,may,2025-05-01,267,1,failure,yes,1,Q4 — Solde élevé,CHAUD,0.7474305089591223,D7,PRIORITÉ 1 — Contacter en urgence
33,technician,married,secondary,no,133,no,no,cellular,may,2025-05-01,218,1,,yes,1,Q2 — Solde moyen-bas,TIÈDE,0.5081343884037003,D5,PRIORITÉ 2 — À qualifier
45,blue-collar,married,secondary,no,640,yes,no,cellular,may,2025-05-01,447,1,,yes,1,Q3 — Solde moyen-haut,TIÈDE,0.5559599663426622,D6,PRIORITÉ 2 — À qualifier
25,student,single,tertiary,no,253,no,no,cellular,may,2025-05-01,597,1,,yes,1,Q2 — Solde moyen-bas,CHAUD,0.920629747093306,D10,PRIORITÉ 1 — Contacter en urgence
41,blue-collar,married,secondary,no,5060,no,no,cellular,may,2025-05-01,963,1,success,yes,1,Q4 — Solde élevé,CHAUD,0.9648828935247596,D10,PRIORITÉ 1 — Contacter en urgence
38,technician,divorced,secondary,no,902,yes,no,cellular,may,2025-05-01,301,3,success,yes,1,Q3 — Solde moyen-haut,CHAUD,0.6878905367460357,D6,PRIORITÉ 1 — Contacter en urgence
47,technician,married,secondary,no,335,no,no,cellular,may,2025-05-01,417,1,success,yes,1,Q2 — Solde moyen-bas,CHAUD,0.9369132307801344,D10,PRIORITÉ 1 — Contacter en urgence
49,management,married,tertiary,no,1,no,no,telephone,may,2025-05-01,1076,3,success,yes,1,Q1 — Faible solde,CHAUD,0.9498855323796672,D10,PRIORITÉ 1 — Contacter en urgence
42,admin.,single,secondary,no,1451,yes,no,cellular,may,2025-05-01,251,4,,yes,1,Q3 — Solde moyen-haut,TIÈDE,0.2462164833756607,D4,PRIORITÉ 3 — Nurturing
33,technician,single,tertiary,no,1636,yes,no,cellular,may,2025-05-01,592,1,success,yes,1,Q3 — Solde moyen-haut,CHAUD,0.9175249142702392,D10,PRIORITÉ 1 — Contacter en urgence
36,admin.,married,tertiary,no,3221,no,no,cellular,may,2025-05-01,322,11,,yes,1,Q4 — Solde élevé,CHAUD,0.6788733394485578,D6,PRIORITÉ 1 — Contacter en urgence
60,technician,married,secondary,no,316,no,no,cellular,may,2025-05-01,545,2,failure,yes,1,Q2 — Solde moyen-bas,TIÈDE,0.8325463738393981,D8,PRIORITÉ 1 — Contacter en urgence
33,technician,married,secondary,no,2044,yes,no,cellular,may,2025-05-01,532,3,,yes,1,Q4 — Solde élevé,TIÈDE,0.7236164500349992,D7,PRIORITÉ 1 — Contacter en urgence
33,technician,married,secondary,no,557,no,no,cellular,may,2025-05-01,367,1,,yes,1,Q3 — Solde moyen-haut,TIÈDE,0.718213650927239,D7,PRIORITÉ 1 — Contacter en urgence
33,services,single,secondary,no,489,yes,no,cellular,may,2025-05-01,297,4,other,yes,1,Q2 — Solde moyen-bas,FROID,0.265439862432842,D4,PRIORITÉ 3 — Nurturing
32,student,single,tertiary,no,1138,no,no,cellular,may,2025-05-01,214,3,success,yes,1,Q3 — Solde moyen-haut,CHAUD,0.93083421129448,D10,PRIORITÉ 1 — Contacter en urgence
36,self-employed,married,secondary,no,188,yes,yes,cellular,may,2025-05-01,1046,3,success,yes,1,Q2 — Solde moyen-bas,TIÈDE,0.9541199889517346,D10,PRIORITÉ 1 — Contacter en urgence
45,technician,married,secondary,no,1998,no,no,cellular,may,2025-05-01,237,5,,yes,1,Q4 — Solde élevé,TIÈDE,0.4747196946484349,D5,PRIORITÉ 2 — À qualifier
35,management,married,tertiary,no,520,yes,no,cellular,may,2025-05-01,458,3,failure,yes,1,Q2 — Solde moyen-bas,CHAUD,0.5724621443192777,D6,PRIORITÉ 2 — À qualifier
38,management,divorced,tertiary,no,6368,yes,no,cellular,may,2025-05-01,922,4,,yes,1,Q4 — Solde élevé,TIÈDE,0.8952386679513209,D9,PRIORITÉ 1 — Contacter en urgence
30,self-employed,married,tertiary,no,2666,no,no,cellular,may,2025-05-01,781,3,success,yes,1,Q4 — Solde élevé,CHAUD,0.9393808354524316,D10,PRIORITÉ 1 — Contacter en urgence
31,technician,married,secondary,no,4182,yes,no,cellular,may,2025-05-01,347,2,,yes,1,Q4 — Solde élevé,TIÈDE,0.3348100347953336,D5,PRIORITÉ 3 — Nurturing
32,self-employed,divorced,tertiary,no,3271,no,no,cellular,may,2025-05-01,949,3,,yes,1,Q4 — Solde élevé,TIÈDE,0.9389258332278037,D10,PRIORITÉ 1 — Contacter en urgence
44,self-employed,married,,no,163,yes,no,cellular,may,2025-05-01,364,3,,yes,1,Q2 — Solde moyen-bas,TIÈDE,0.3537827619874634,D5,PRIORITÉ 2 — À qualifier
39,management,single,tertiary,no,1515,yes,no,cellular,may,2025-05-01,815,6,failure,yes,1,Q3 — Solde moyen-haut,TIÈDE,0.866648082924484,D9,PRIORITÉ 1 — Contacter en urgence
45,blue-collar,married,primary,no,803,yes,no,cellular,may,2025-05-01,742,4,,yes,1,Q3 — Solde moyen-haut,TIÈDE,0.8199336233086563,D8,PRIORITÉ 1 — Contacter en urgence
32,blue-collar,single,secondary,no,400,no,no,cellular,may,2025-05-01,268,3,,yes,1,Q2 — Solde moyen-bas,TIÈDE,0.397821523051635,D5,PRIORITÉ 2 — À qualifier
39,management,single,tertiary,no,2454,yes,no,cellular,may,2025-05-01,716,3,failure,yes,1,Q4 — Solde élevé,CHAUD,0.8253846328029174,D8,PRIORITÉ 1 — Contacter en urgence
30,management,single,tertiary,no,533,no,no,cellular,may,2025-05-01,365,4,,yes,1,Q2 — Solde moyen-bas,CHAUD,0.636741340289898,D6,PRIORITÉ 1 — Contacter en urgence
63,management,married,,no,2352,no,no,telephone,may,2025-05-01,475,7,,yes,1,Q4 — Solde élevé,CHAUD,0.8762019172984616,D9,PRIORITÉ 1 — Contacter en urgence
56,retired,married,primary,no,9367,no,no,cellular,may,2025-05-01,617,2,,yes,1,Q4 — Solde élevé,CHAUD,0.8653123590909788,D9,PRIORITÉ 1 — Contacter en urgence
26,technician,single,secondary,no,237,yes,no,cellular,may,2025-05-01,1091,3,,yes,1,Q2 — Solde moyen-bas,TIÈDE,0.9358263558914544,D10,PRIORITÉ 1 — Contacter en urgence
37,student,single,,no,444,no,no,cellular,may,2025-05-01,1063,5,,yes,1,Q2 — Solde moyen-bas,TIÈDE,0.9229833153211704,D10,PRIORITÉ 1 — Contacter en urgence
29,management,single,tertiary,no,9407,no,no,cellular,may,2025-05-01,267,6,,yes,1,Q4 — Solde élevé,CHAUD,0.699354361789006,D7,PRIORITÉ 1 — Contacter en urgence
24,student,single,secondary,no,387,no,no,telephone,may,2025-05-01,340,8,,yes,1,Q2 — Solde moyen-bas,TIÈDE,0.6463018534547765,D6,PRIORITÉ 1 — Contacter en urgence
35,entrepreneur,married,secondary,no,2971,no,no,cellular,may,2025-05-01,429,4,failure,yes,1,Q4 — Solde élevé,TIÈDE,0.793230195626873,D7,PRIORITÉ 1 — Contacter en urgence
43,technician,married,tertiary,no,2643,no,no,telephone,may,2025-05-01,331,5,,yes,1,Q4 — Solde élevé,TIÈDE,0.5534174545826394,D6,PRIORITÉ 2 — À qualifier
39,blue-collar,married,secondary,no,261,no,no,cellular,may,2025-05-01,841,4,,yes,1,Q2 — Solde moyen-bas,TIÈDE,0.8944588868984966,D9,PRIORITÉ 1 — Contacter en urgence
59,retired,divorced,secondary,no,514,no,no,cellular,may,2025-05-01,673,6,success,yes,1,Q2 — Solde moyen-bas,CHAUD,0.9295208026095894,D10,PRIORITÉ 1 — Contacter en urgence
50,blue-collar,married,primary,no,5872,yes,no,cellular,may,2025-05-01,762,3,,yes,1,Q4 — Solde élevé,TIÈDE,0.839378214890434,D8,PRIORITÉ 1 — Contacter en urgence
